"Kod";"Nazwa";"Płeć";"Lokalizacje";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2017";81,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2018";81,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2019";81,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2020";80,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"1995";76,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"1996";76,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"1997";77,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"1998";77,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"1999";77,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2000";78,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2001";78,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2002";79,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2003";79,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2004";79,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2005";79,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2006";79,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2007";80,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2008";80,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2009";80,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2010";80,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2011";80,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2012";81,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2013";81,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2014";81,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2015";81,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2016";81,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2017";82,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2018";82,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2019";81,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2020";81,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"1995";76,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"1996";76,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"1997";77,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"1998";77,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"1999";77,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2000";78,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2001";78,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2002";78,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2003";79,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2004";78,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2005";79,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2006";78,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2007";78,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2008";79,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2009";79,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2010";80,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2011";80,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2012";80,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2013";80,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2014";80,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2015";80,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2016";80,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2017";80,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2018";80,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2019";80,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2020";79,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"1995";67,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"1996";68,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"1997";68,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"1998";68,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"1999";68,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2000";69,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2001";70,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2002";70,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2003";70,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2004";70,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2005";71,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2006";71,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2007";71,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2008";71,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2009";72,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2010";72,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2011";72,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2012";73,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2013";73,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2014";74,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2015";73,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2016";74,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2017";74,1;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2018";74,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2019";74,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2020";72,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"1995";67,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"1996";68,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"1997";68,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"1998";68,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"1999";69,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2000";70,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2001";70,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2002";70,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2003";71,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2004";71,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2005";71,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2006";71,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2007";72,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2008";72,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2009";72,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2010";73,1;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2011";73,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2012";73,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2013";73,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2014";74,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2015";74,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2016";74,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2017";74,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2018";74,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2019";74,7;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2020";73,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"1995";67,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"1996";67,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"1997";68,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"1998";68,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"1999";68,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2000";69,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2001";69,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2002";70,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2003";70,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2004";70,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2005";70,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2006";71,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2007";70,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2008";71,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2009";71,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2010";71,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2011";71,9;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2012";72,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2013";73,0;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2014";73,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2015";73,3;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2016";73,6;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2017";73,5;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2018";73,4;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2019";73,8;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2020";72,2;"lata";"";
3000000;"WIELKOPOLSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"1995";76,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"1996";76,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"1997";76,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"1998";76,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"1999";77,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2000";77,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2001";78,1;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2002";78,4;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2003";78,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2004";78,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2005";79,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2006";79,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2007";79,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2008";79,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2009";79,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2010";80,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2011";80,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2012";80,8;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2013";80,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2014";81,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2015";81,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2016";81,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2017";81,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2018";81,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2019";81,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2020";80,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"1995";76,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"1996";76,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"1997";76,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"1998";76,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"1999";77,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2000";77,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2001";78,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2002";78,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2003";79,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2004";79,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2005";79,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2006";79,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2007";79,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2008";80,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2009";80,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2010";80,4;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2011";81,1;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2012";80,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2013";80,8;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2014";81,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2015";81,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2016";81,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2017";81,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2018";81,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2019";81,8;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2020";80,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"1995";76,4;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"1996";76,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"1997";76,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"1998";77,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"1999";77,3;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2000";77,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2001";78,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2002";78,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2003";78,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2004";78,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2005";79,1;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2006";79,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2007";79,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2008";79,7;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2009";79,6;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2010";80,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2011";80,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2012";80,5;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2013";80,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2014";81,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2015";81,0;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2016";81,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2017";81,1;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2018";80,9;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2019";81,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2020";80,2;"lata";"";
3000000;"WIELKOPOLSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"1995";66,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"1996";67,4;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"1997";67,8;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"1998";68,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"1999";68,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2000";69,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2001";70,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2002";69,9;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2003";70,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2004";70,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2005";70,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2006";70,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2007";70,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2008";70,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2009";71,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2010";71,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2011";71,8;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2012";72,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2013";72,7;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2014";73,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2015";73,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2016";73,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2017";73,7;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2018";73,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2019";73,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2020";72,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"1995";67,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"1996";68,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"1997";68,4;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"1998";69,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"1999";68,8;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2000";69,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2001";70,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2002";70,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2003";70,6;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2004";70,8;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2005";71,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2006";71,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2007";71,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2008";71,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2009";71,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2010";72,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2011";72,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2012";73,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2013";73,5;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2014";74,3;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2015";74,1;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2016";74,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2017";74,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2018";74,0;"lata";"";
3200000;"ZACHODNIOPOMORSKIE";"mężczyźni";"w miastach";"0";"2019";73,9;"lata";"";
